dataset,model,window,seed,method,acc,ece,mean_conf,expl_time_s,n_window,n_explained,reference_window,window_hash,subsample_hash,dataset_fingerprint,cache_schema,seed_policy_version,lime_sampling_space,lime_pairing,pi_pairing,config_hash,source_hash,host,top3,top5,spearman,cosine,sign
electricity-temporal,hgb,3,0,lime,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.9969020999997156,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9992031003293328,1.0
electricity-temporal,hgb,3,0,pi,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2615471000008256,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.891891891891892,0.9807267428374646,1.0
electricity-temporal,hgb,3,0,shap,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.3602866000001086,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,9897ba58493671ca951d2bdd9f9c5f6a5223ce612403d8fb2c9e8199a6677b6a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9764366206874274,1.0
electricity-temporal,hgb,3,1,lime,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.7556213999996544,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9996277841673248,1.0
electricity-temporal,hgb,3,1,pi,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.1746378999996523,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,-0.2162162162162162,0.9083611415502107,0.5
electricity-temporal,hgb,3,1,shap,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2366385999994236,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,3ecea44eeec566708d35055951f6ce7f09c90b6a0485ce04e784525ea70899b8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9832340913270924,1.0
electricity-temporal,hgb,3,2,lime,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.9579470999997284,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9285714285714288,0.9989797048386492,1.0
electricity-temporal,hgb,3,2,pi,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2490993999999773,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.5405405405405405,0.9764360665259776,0.6666666666666666
electricity-temporal,hgb,3,2,shap,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.3182065000000875,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,b49be119e69a28a08d2166d0ddaaf23663461705c60a8ea3f9eccefa95fcc3ba,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9807453384342616,1.0
electricity-temporal,hgb,3,3,lime,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.843979200000831,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.9987255377986216,1.0
electricity-temporal,hgb,3,3,pi,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2042717000003904,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.4324324324324324,0.9687862816208076,1.0
electricity-temporal,hgb,3,3,shap,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2974121000006562,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,32475be646b63ee955572ace619ea76a30ab01b705c139fbf3c95a28f6246abb,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9797221939977172,1.0
electricity-temporal,hgb,3,4,lime,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.9211950000008072,3172,30,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.7857142857142858,0.9979918907368096,1.0
electricity-temporal,hgb,3,4,pi,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.2847290000008797,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.9729729729729728,0.992794161161894,1.0
electricity-temporal,hgb,3,4,shap,0.6667717528373266,0.3352249074887659,0.9941261953035644,0.4457409999995434,3172,100,1,a8cb68f370b5b2df759231420b2684c9bc9cdc0799db461d8288e6ee9a2f8256,91b335320129abd64298a57428b9fab300d55dcc650ef50589f75ee4e55b88c1,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.975,0.9834310828180636,1.0
electricity-temporal,hgb,4,0,lime,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.952799500000765,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9991726464231484,1.0
electricity-temporal,hgb,4,0,pi,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2589392999998381,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.891891891891892,0.9931907582437908,1.0
electricity-temporal,hgb,4,0,shap,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2673460000005434,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,9b251afdbd81ef761521e4f1d83b4c1dff50e33090655d6fb0d758c7ae50e10a,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9801051628236788,1.0
electricity-temporal,hgb,4,1,lime,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.9558110000016312,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9523809523809524,0.9998168294503006,1.0
electricity-temporal,hgb,4,1,pi,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2692738999994617,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,-0.2432432432432432,0.9469770631905876,0.5
electricity-temporal,hgb,4,1,shap,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.325619999999617,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,18125fd8af779d1a57df59977228e969983a90ab2e94e9f15a70d4aa5e66725b,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.982800157555994,1.0
electricity-temporal,hgb,4,2,lime,0.6869482976040353,0.3088605648258081,0.9903026043388856,1.0481643000002805,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9993739883032532,1.0
electricity-temporal,hgb,4,2,pi,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2053068999994138,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.3243243243243243,0.7544387045078943,0.6666666666666666
electricity-temporal,hgb,4,2,shap,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.5173450999991474,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,0585056d443e95d9edebf7d75588165c993b341b5a8540e18c796bbf53e19db8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9830097010016636,1.0
electricity-temporal,hgb,4,3,lime,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.8123482999999396,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.9523809523809524,0.9996530010064838,1.0
electricity-temporal,hgb,4,3,pi,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2133381000003282,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,-0.2432432432432432,0.944266006349984,1.0
electricity-temporal,hgb,4,3,shap,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2713024999993649,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,872950e0a45a8784f52cb9c13e5b4edfe2d59bd43138f4913d131f2eb3635ce3,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9797849676300928,1.0
electricity-temporal,hgb,4,4,lime,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.815562099998715,3172,30,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,0.8,0.7619047619047621,0.9996589973760291,1.0
electricity-temporal,hgb,4,4,pi,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.2048269999995682,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.7297297297297297,0.99440501236714,1.0
electricity-temporal,hgb,4,4,shap,0.6869482976040353,0.3088605648258081,0.9903026043388856,0.3524316999992152,3172,100,1,eb5d91a88caa54a61a0acac88ceb6bd9d79b7abc8995898ee10796f65dd34869,71d4deb325db3d32ad7a4fe9793f91c649978cea249a1dae0b5c35d5f23e0642,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9862306414900118,1.0
electricity-temporal,hgb,5,0,lime,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.9746438000001943,3172,30,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9285714285714288,0.999414996453366,1.0
electricity-temporal,hgb,5,0,pi,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.2724600000001373,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.5945945945945946,0.9956827123049432,1.0
electricity-temporal,hgb,5,0,shap,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.3706682000010914,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,907220deeb7890bf1a92e948bfca0e7152e865d53bb3c6f1d0b780e3df7c31f8,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9822550468644712,1.0
electricity-temporal,hgb,5,1,lime,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.9980149999992136,3172,30,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,0.9761904761904764,0.9994752875410312,1.0
electricity-temporal,hgb,5,1,pi,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.2395493000003625,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,0.6666666666666666,1.0,0.027027027027027,0.9576614257343564,1.0
electricity-temporal,hgb,5,1,shap,0.6295712484237075,0.3687153676582329,0.9974741116611016,0.4612035999998625,3172,100,1,bbe87735a98f61ec0d406e02eed4d6c88cde793c3d4455cc581032eabbc21384,81575bbfd0366f4205581e7dfd6b5c0b5609391e7355b4dc1b9eb4f9654cd78e,a56ffef72cbeddf7307b7ee6b0c7688b74b8aa965fce826079937135eb0a99a1,temporal-v2-raw-space-lime,v2-raw-lime-cell-keyed,raw_mixed_feature,window_position_keyed_crn,fixed_seed_across_windows,2f0551386c3480bb7676746d2387490c7623e474170c111e7c0fa1238c421a97,401dcbb27ea88a966cfbca7cd8063507f41f826f89d3b05dacd3c216b5c5e53a,canayxps15,1.0,1.0,1.0,0.9814173657215384,1.0
