analysis_family,scope,dataset,model_scope,method,estimand_scope,scenario,severity,metric,estimate,ci_low_95,ci_high_95,n_dataset_strata,n_seed_clusters,bootstrap_replicates,replicate_unit
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,acc,0.6472120052964543,0.6398922318670001,0.6548330145652493,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,dconf,0.13815101684181477,0.1359004586392471,0.14066668620596523,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,dconf,0.10671901450036572,0.10194884684749247,0.11326242795558954,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,dconf,0.07690040164974107,0.07553763791362052,0.07826316538586164,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,dconf,0.23083363437533752,0.22642211875585438,0.23524514999482063,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,ece,0.07696771380986794,0.07318469484690045,0.08065402867675653,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,ece,0.0583322292204181,0.052422037658295076,0.06405207327809292,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,ece,0.059794522064808696,0.057446822688518674,0.06144714987550719,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,ece,0.11277639014437704,0.1036624266773011,0.12136075210552252,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,flip,0.1601575525779738,0.15645187299402508,0.16401185598397694,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,flip,0.14414795604995562,0.138565481471371,0.150494779226097,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,flip,0.026599823061043897,0.02502211736950748,0.02817752875258032,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,flip,0.3097248786229218,0.3001471237310578,0.3193026335147858,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,mean_conf,0.7832208634399419,0.7818157980508884,0.784687267736899,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,mean_conf,0.8036916289488296,0.8016830943870819,0.8065434410885413,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,mean_conf,0.8367063004055755,0.8348897172850273,0.8389342917059622,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,mean_conf,0.7092646609654206,0.7063581048505063,0.7117481975096536,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,stable_frac,0.843,0.835,0.8513333333333334,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,stable_frac,0.8630000000000001,0.852,0.877,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,stable_frac,0.977,0.9640000000000001,0.99,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,0.75,stable_frac,0.689,0.6729999999999999,0.705,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,acc,0.7532249801767152,0.7499600638459527,0.7560542732787022,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,acc,0.7436429400122841,0.7360267522009145,0.7499078686958301,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,acc,0.8913005013270421,0.8904600412857564,0.8920524918902979,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,acc,0.6247314991908195,0.6189936736795645,0.6297778431661026,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,dconf,0.1620899106844369,0.15987711253511303,0.16506475413032448,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,dconf,0.1410309434872844,0.13573187430388897,0.14948097993781376,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,dconf,0.0947057182649638,0.09369385295118626,0.0956635363389536,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,dconf,0.2505330703010625,0.2475155209847378,0.2531242502074525,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,ece,0.09473861662822343,0.09145938578962401,0.0980315158114293,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,ece,0.08723876879983203,0.08140138743833014,0.09437964609849574,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,ece,0.07161012729866827,0.06921825736409848,0.07374861610878294,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,ece,0.12536695378617,0.11819502656812894,0.13224188565318032,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,flip,0.19076817061190807,0.18816585827498739,0.19411051957615047,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,flip,0.19949498396232848,0.19373507131645396,0.20874906162560566,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,flip,0.03242406369802412,0.030389265703332297,0.03462105573577108,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,flip,0.3403854641753715,0.3371193173458879,0.34487273797263496,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,mean_conf,0.7742937250965682,0.7724442204323523,0.776203954601657,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,mean_conf,0.7915982580178175,0.7890043726119944,0.7954413883060203,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,mean_conf,0.8213036506185276,0.8193990377648829,0.823476125783673,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,mean_conf,0.7099792666533594,0.7059437195812113,0.7138329200418376,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,stable_frac,0.8096666666666666,0.8016666666666667,0.819,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,stable_frac,0.8099999999999999,0.8010000000000002,0.817,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,stable_frac,0.969,0.9629999999999999,0.976,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,noise,1.0,stable_frac,0.65,0.629,0.6769999999999999,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,acc,0.8002513457094861,0.7989466572063142,0.801522110865216,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,acc,0.831788712209104,0.8302327168497918,0.8333856548147137,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,acc,0.8971542317900324,0.8962695370097317,0.8980389265703332,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,acc,0.6718110931293217,0.6679858761218185,0.6752832131822863,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,dconf,0.14143556299807525,0.1389658019362243,0.1439847612737571,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,dconf,0.06244906636098033,0.0610192910533703,0.06445314363672838,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,dconf,0.15383619554986122,0.1473595327463722,0.16005369313314194,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,dconf,0.20802142708338417,0.2053256356801779,0.2120716702488603,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,ece,0.08699028674561361,0.08348398071578639,0.0906576623606727,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,ece,0.04476091488981184,0.04340181104063902,0.04645652970383648,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,ece,0.14866856586868066,0.14267605255333984,0.1555199786578195,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,ece,0.06754137947834836,0.059586329549397465,0.07549642940729925,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,flip,0.13594546727108567,0.13301984058737254,0.13903952342762904,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,flip,0.07711731386064283,0.0723264860438135,0.08189449259537293,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,flip,0.0331760542612798,0.02953406074904154,0.03789442642288402,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,flip,0.2975430336913344,0.2918199205531852,0.30444313667794615,1,5,10000,seed_cluster
predictive,fixed_dataset_macro,all_fixed_strata,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,mean_conf,0.755880366079578,0.7521490479848636,0.7594430756673796,3,15,10000,seed_cluster_within_fixed_dataset_stratum
predictive,per_dataset,adult,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,mean_conf,0.8151627489721749,0.8137457433298833,0.8169144550577478,1,5,10000,seed_cluster
predictive,per_dataset,bank-marketing,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,mean_conf,0.7515387317992961,0.7452531578567958,0.7589838737513169,1,5,10000,seed_cluster
predictive,per_dataset,electricity,rf,not_applicable,predictive performance/calibration; method rows deduplicated,quantize,2.0,mean_conf,0.7009396174672627,0.6921407412547188,0.7085256650697538,1,5,10000,seed_cluster
