record_type,scope,dataset,model,seed,method,method_estimand,predictor,explanation_endpoint,rho,correlation_status,estimate,ci_low_95,ci_high_95,n_conditions,n_seed_clusters,bootstrap_replicates,replicate_unit
block,within_dataset_model_seed,electricity,rf,0.0,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.7323076923076922,ok,0.7323076923076922,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.816923076923077,ok,0.816923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.8730769230769231,ok,0.8730769230769231,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.846923076923077,ok,0.846923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,pi,global_grouped_predictive_importance,ece_increase,cosine_instability,0.8523076923076923,ok,0.8523076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7420657956080411,ok,0.7420657956080411,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7243700845671027,ok,0.7243700845671027,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7676923076923077,ok,0.7676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7453846153846154,ok,0.7453846153846154,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7746153846153846,ok,0.7746153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.07886132094331177,ok,-0.07886132094331177,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.03938253292795055,ok,-0.03938253292795055,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.04401577209594473,ok,-0.04401577209594473,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.1474914468478148,ok,-0.1474914468478148,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.03397708723195733,ok,-0.03397708723195733,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9423076923076923,ok,0.9423076923076923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9146153846153846,ok,0.9146153846153846,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9476923076923076,ok,0.9476923076923076,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8928640288264713,ok,0.8928640288264713,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.786923076923077,ok,0.786923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7576923076923077,ok,0.7576923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7053846153846153,ok,0.7053846153846153,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8446153846153847,ok,0.8446153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8438461538461538,ok,0.8438461538461538,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8769230769230769,ok,0.8769230769230769,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.02316619583997091,ok,0.02316619583997091,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.0810816854398982,ok,0.0810816854398982,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.03552150028795539,ok,0.03552150028795539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.08845167387525743,ok,0.08845167387525743,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.11505877267185552,ok,0.11505877267185552,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.6215384615384615,ok,0.6215384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.6779531090518531,ok,0.6779531090518531,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.5599999999999999,ok,0.5599999999999999,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.49538461538461537,ok,0.49538461538461537,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.6676923076923077,ok,0.6676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9046153846153847,ok,0.9046153846153847,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9076923076923077,ok,0.9076923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8346153846153845,ok,0.8346153846153845,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8815384615384615,ok,0.8815384615384615,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.7938461538461539,ok,0.7938461538461539,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,-0.20695134950374014,ok,-0.20695134950374014,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.07799285932790206,ok,0.07799285932790206,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.057143283071928244,ok,0.057143283071928244,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.03397708723195733,ok,0.03397708723195733,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,logreg,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.0007722065279990303,ok,0.0007722065279990303,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,0.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9576923076923078,ok,0.9576923076923078,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,1.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9161538461538462,ok,0.9161538461538462,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,2.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.966923076923077,ok,0.966923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,3.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.9676923076923077,ok,0.9676923076923077,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,rf,4.0,pi,global_grouped_predictive_importance,flip,cosine_instability,0.8976923076923078,ok,0.8976923076923078,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.6090520163917809,ok,0.6090520163917809,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.729083316683243,ok,0.729083316683243,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.8078466684415537,ok,0.8078466684415537,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.2569486821373805,ok,0.2569486821373805,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,hgb,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.7315042826392528,ok,0.7315042826392528,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,-0.07822327734684298,ok,-0.07822327734684298,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,-0.03878144383051426,ok,-0.03878144383051426,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3646890719505729,ok,0.3646890719505729,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,-0.08178608201095305,ok,-0.08178608201095305,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,logreg,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,-0.0670614211075668,ok,-0.0670614211075668,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.8993982495696642,ok,0.8993982495696642,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.43301270189221935,ok,0.43301270189221935,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.7865478860126129,ok,0.7865478860126129,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.8613591234142758,ok,0.8613591234142758,,,25,1,0,single_seed_block
block,within_dataset_model_seed,adult,rf,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.6395767577594768,ok,0.6395767577594768,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.4201207583627135,ok,0.4201207583627135,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.5622907968044116,ok,0.5622907968044116,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.42378534317979555,ok,0.42378534317979555,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.49924972627383557,ok,0.49924972627383557,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,hgb,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.30508510792387605,ok,0.30508510792387605,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.18780302348911526,ok,0.18780302348911526,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,,undefined_constant_endpoint_or_predictor,,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,,undefined_constant_endpoint_or_predictor,,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,,undefined_constant_endpoint_or_predictor,,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,logreg,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.28323718349245086,ok,0.28323718349245086,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,-0.017082864272791563,ok,-0.017082864272791563,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.26896752510786925,ok,0.26896752510786925,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.4703604341917987,ok,0.4703604341917987,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.35687321357316487,ok,0.35687321357316487,,,25,1,0,single_seed_block
block,within_dataset_model_seed,bank-marketing,rf,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.09393766247226631,ok,0.09393766247226631,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,0.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.5961947706424923,ok,0.5961947706424923,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,1.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.4703811513685209,ok,0.4703811513685209,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,2.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3165315236360564,ok,0.3165315236360564,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,3.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.3775990875119992,ok,0.3775990875119992,,,25,1,0,single_seed_block
block,within_dataset_model_seed,electricity,hgb,4.0,pi,global_grouped_predictive_importance,accuracy_drop,top5_instability,0.2896335678481445,ok,0.2896335678481445,,,25,1,0,single_seed_block
