record_type,scope,analysis_family,dataset,model,scenario,seed,method,method_estimand,endpoint,expected_direction,n_levels,spearman_rho,monotone_non_decreasing,violation_count,min_step,monotone_fraction,n_blocks
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004607234389259085,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0050283295884056,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0016481227875966287,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0011713122894659866,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004565867903568721,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.03969790109182669,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.048034680629407994,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0479194477624717,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.036282612947413806,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.036189723921272204,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0227101678264056,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.023312012493227702,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0224167817352178,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0204355990463481,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.021954199554974,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0429356244551891,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0396985112245636,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.05269528796865269,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.053604236596112895,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.051157353391356304,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009441657470191878,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04243173853231863,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02516810641543965,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.03427882998271081,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.032201207543542165,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.021495143333611022,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.049930090846875996,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04642165795867914,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.057121008187114575,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.052892333896394805,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009609341895243206,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007902472134950378,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.008854631470835594,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0064732032174205645,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,mean_shift,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0036801268135981946,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0117082335762363,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011800885012111295,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.013162918306383206,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0114908863315092,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.011701617557133594,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009899172011351598,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.009437566380510298,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010930595754573197,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0108055045753404,1.0,1
block,dataset_model_seed_scenario,predictive,adult,logreg,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010420783574604998,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0067261340701113975,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.007156429660544299,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0072835491950098,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0075061534947879,1.0,1
block,dataset_model_seed_scenario,predictive,adult,rf,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.006532337274468801,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010877632277110909,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0108403951154738,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010094081273918303,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010905070348286,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.010640523468766698,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005405687895178004,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005699129511320598,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005248485273558798,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004767332684795001,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,logreg,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005776301679526797,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005755301855900098,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005765286890615402,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.004844410215376498,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005741549763624197,1.0,1
block,dataset_model_seed_scenario,predictive,bank-marketing,rf,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.005809317318419497,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.03527764355278307,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.0349422788545207,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.041288810902407186,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.04241077141707231,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,hgb,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.038745113096563394,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.022027712758042398,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.021832789446592588,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.023919351419680907,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.022860103684003194,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,logreg,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.023923449563071894,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,missing,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02607285060515452,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,missing,1.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.023485451326635598,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,missing,2.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.02707769322948779,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,missing,3.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.025352440428508705,1.0,1
block,dataset_model_seed_scenario,predictive,electricity,rf,missing,4.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.026731404744327003,1.0,1
block,dataset_model_seed_scenario,predictive,adult,hgb,noise,0.0,not_applicable,not_applicable_predictive_metric,dconf,nondecreasing_with_severity,5,0.9999999999999999,1.0,0,0.020784440760012096,1.0,1
